Run: repro_l1_d8_ff12
Params: 1416
Device: mps
step=     0 loss=4.7338 val_exact=0.00000 val_tok=0.00000 lr=3.00e-05 t=4.4s
step= 15600 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.25e-03 t=355.9s
step= 15900 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.23e-03 t=362.1s
step= 16200 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.20e-03 t=368.7s
step= 16500 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.17e-03 t=374.8s
step= 16800 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.15e-03 t=381.3s
step= 17100 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.12e-03 t=389.5s
step= 17400 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.09e-03 t=397.5s
step= 17700 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.06e-03 t=404.0s
step= 18000 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=2.04e-03 t=411.1s
step= 18300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=2.01e-03 t=419.0s
step= 18600 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.98e-03 t=426.3s
step= 18900 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.95e-03 t=433.0s
step= 19200 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.92e-03 t=440.2s
step= 19500 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.89e-03 t=447.3s
step= 19800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.87e-03 t=454.3s
step= 20100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.84e-03 t=461.4s
step= 20400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.81e-03 t=469.2s
step= 20700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.78e-03 t=476.1s
step= 21000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.75e-03 t=483.1s
step= 21300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.72e-03 t=490.2s
step= 21600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.69e-03 t=497.7s
step= 21900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.66e-03 t=504.7s
step= 22200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.64e-03 t=512.2s
step= 22500 loss=0.0001 val_exact=1.00000 val_tok=1.00000 lr=1.61e-03 t=520.4s
step= 22800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.58e-03 t=528.3s
step= 23100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.55e-03 t=536.9s
step= 23400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.52e-03 t=545.9s
step= 23700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.49e-03 t=554.2s
step= 24000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.46e-03 t=562.1s
step= 24300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.43e-03 t=569.9s
step= 24600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.41e-03 t=577.9s
step= 24900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.38e-03 t=585.4s
step= 25200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.35e-03 t=593.5s
step= 25500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.32e-03 t=601.3s
step= 25800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.29e-03 t=611.5s
step= 26100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.26e-03 t=621.4s
step= 26400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.24e-03 t=630.1s
step= 26700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.21e-03 t=637.5s
step= 27000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.18e-03 t=645.5s
step= 27300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.15e-03 t=653.2s
step= 27600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.13e-03 t=660.5s
step= 27900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.10e-03 t=669.5s
step= 28200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.07e-03 t=677.0s
step= 28500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.05e-03 t=683.5s
step= 28800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=1.02e-03 t=690.2s
step= 29100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=9.97e-04 t=698.4s
step= 29400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=9.72e-04 t=706.2s
step= 29700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=9.47e-04 t=715.5s
step= 30000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=9.23e-04 t=723.8s
step= 30300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.98e-04 t=734.5s
step= 30600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.75e-04 t=743.6s
step= 30900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.51e-04 t=752.5s
step= 31200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.28e-04 t=758.8s
step= 31500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=8.05e-04 t=764.9s
step= 31800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.83e-04 t=770.6s
step= 32100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.61e-04 t=776.0s
step= 32400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.39e-04 t=782.4s
step= 32700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=7.18e-04 t=789.2s
step= 33000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.97e-04 t=797.1s
step= 33300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.77e-04 t=805.1s
step= 33600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.57e-04 t=811.2s
step= 33900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.38e-04 t=817.3s
step= 34200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.19e-04 t=824.8s
step= 34500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=6.00e-04 t=832.0s
step= 34800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.82e-04 t=839.5s
step= 35100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.65e-04 t=846.0s
step= 35400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.48e-04 t=853.5s
step= 35700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.31e-04 t=860.9s
step= 36000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.15e-04 t=868.4s
step= 36300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=5.00e-04 t=875.7s
step= 36600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.85e-04 t=884.2s
step= 36900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.71e-04 t=893.3s
step= 37200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.57e-04 t=900.6s
step= 37500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.43e-04 t=908.8s
step= 37800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.31e-04 t=917.3s
step= 38100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.19e-04 t=925.7s
step= 38400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=4.07e-04 t=935.1s
step= 38700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.96e-04 t=944.0s
step= 39000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.86e-04 t=954.2s
step= 39300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.76e-04 t=962.2s
step= 39600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.66e-04 t=971.2s
step= 39900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.58e-04 t=981.2s
step= 40200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.50e-04 t=991.2s
step= 40500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.42e-04 t=1001.2s
step= 40800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.35e-04 t=1010.9s
step= 41100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.29e-04 t=1020.7s
step= 41400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.23e-04 t=1030.8s
step= 41700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.18e-04 t=1042.6s
step= 42000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.14e-04 t=1051.5s
step= 42300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.10e-04 t=1058.9s
step= 42600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.07e-04 t=1067.0s
step= 42900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.04e-04 t=1075.2s
step= 43200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.02e-04 t=1082.8s
step= 43500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.01e-04 t=1090.0s
step= 43800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.00e-04 t=1097.7s
step= 43999 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.00e-04 t=1103.1s
{
  "run_name": "repro_l1_d8_ff12",
  "params": 1416,
  "best_val_exact": 1.0,
  "best_step": 4800,
  "train_steps": 44000,
  "elapsed_sec": 1103.0770308971405,
  "metrics_csv": "results/runs/repro_l1_d8_ff12/metrics.csv",
  "best_ckpt": "checkpoints/best.pt",
  "last_ckpt": "checkpoints/last.pt"
}
Model: 10-digit addition transformer
Author: autonomous optimization run
Parameters (unique): 1416
Architecture: trained autoregressive transformer with pair-column input tokens d=8, h=2, L=1, ff=3
Tricks: generic greedy decoding, freshly trained checkpoint

  Progress: 1000/10010 (1000/1000 correct) [22.3s]
  Progress: 2000/10010 (2000/2000 correct) [41.9s]
  Progress: 3000/10010 (2999/3000 correct) [61.5s]
  Progress: 4000/10010 (3999/4000 correct) [80.2s]
  Progress: 5000/10010 (4999/5000 correct) [98.8s]
  Progress: 6000/10010 (5999/6000 correct) [117.3s]
  Progress: 7000/10010 (6999/7000 correct) [136.0s]
  Progress: 8000/10010 (7998/8000 correct) [158.4s]
  Progress: 9000/10010 (8998/9000 correct) [179.5s]
  Progress: 10000/10010 (9998/10000 correct) [204.7s]

Results: 10008/10010 correct (99.98%)
Time: 204.9s (49 additions/sec)
Status: QUALIFIED (threshold: 99%)

Failures (2):
  9386157601 + 9524346701 = 18910504302, got 8910504302
  1802461906 + 1363137301 = 3165599207, got 93165599207
